,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y,5.0E-1V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10,1.1455294645209965e-10
,2.1307230131868025e-9,2.1307225034694865e-9,2.130720847374225e-9,2.1307194425932363e-9,2.1307182504040994e-9,2.130721128465451e-9,2.1307225679261473e-9,2.1307227581885015e-9,2.130720785184665e-9,2.130718249648992e-9,2.130715236157132e-9,2.130678051895186e-9,2.1307470299433143e-9,2.130744269823537e-9,2.130740918099547e-9,2.1307376372690796e-9,2.130734322074606e-9,2.1307309990754355e-9,2.130727617021477e-9,2.1307239118164933e-9,2.1307201763026162e-9,2.1307171266745037e-9,2.130713560636905e-9,2.1307099530569237e-9,2.130706289578793e-9,2.1307025708723147e-9,2.1306988075254697e-9,2.130694704159593e-9,2.13069451247635e-9,2.130690589830826e-9,2.130686607843265e-9,2.1306825665166965e-9,2.1306784930038353e-9,2.130670661044561e-9,2.130665953174418e-9,2.130658280632216e-9,2.1306538166420714e-9,2.1306513743256744e-9,2.130646802328639e-9,2.1306421627017577e-9,2.1306374626247643e-9,2.130632725622517e-9,2.1306315107500535e-9,2.130624291199285e-9,2.1306180456360995e-9,2.1306131729172727e-9,2.130579508891855e-9,2.1305744859533985e-9,2.130569276335718e-9,2.1305807314560344e-9,2.1305739205112337e-9,2.1305706723744984e-9,2.1305632728991944e-9,2.1305555415589597e-9,2.1305476593635414e-9,2.1305925263468074e-9,2.1305572975734865e-9,2.1305744773937376e-9,2.13053904801632e-9,2.130525976572709e-9,2.1305109981789795e-9,2.1304998316609244e-9,2.130488464241469e-9,2.1304720885519103e-9,2.130454148331552e-9,2.1304364247307974e-9,2.130417896996331e-9,2.1303980547060756e-9,2.1303749635407393e-9,2.130349566429418e-9,2.1303206567885728e-9,2.130289909613776e-9,2.1302845780669603e-9,2.1302520411944407e-9,2.1301993088393283e-9,2.1301736342190522e-9,2.1302742054886465e-9,2.1302824891951354e-9,2.13021100427589e-9,2.1302129422960876e-9,2.130172433370882e-9,2.130067147104868e-9,2.1300137194528206e-9,2.1299873929104314e-9,2.1298283839052372e-9,2.1297356706125616e-9,2.1294547505719956e-9,2.129209629665267e-9,2.1287474249306497e-9,2.1282224659111523e-9,2.127924203686107e-9,2.12849913421517e-9,2.1303414099499996e-9,2.1346541096870455e-9,2.142411802671156e-9,2.151444918468924e-9,2.161046927524033e-9,2.1707923414620316e-9,2.1938657165445113e-9,
,4.114556475328118e-9,4.114556475328119e-9,4.114556475328107e-9,4.114556475328105e-9,4.1145564753281025e-9,4.114556475594757e-9,4.114556475594e-9,4.114556475594066e-9,4.114556475328023e-9,4.114556475328018e-9,4.114556475328009e-9,4.114556474516581e-9,4.114556475328218e-9,4.114556475328183e-9,4.1145564753281695e-9,4.114556475328159e-9,4.114556475328147e-9,4.114556475328135e-9,4.114556475328124e-9,4.114556475328113e-9,4.114556475327987e-9,4.114556475328079e-9,4.114556475328653e-9,4.114556475328559e-9,4.114556475328544e-9,4.11455647532853e-9,4.114556475328496e-9,4.1145564753285855e-9,4.114556475328543e-9,4.114556475328526e-9,4.114556475328511e-9,4.114556475328498e-9,4.114556475328762e-9,4.114556475328747e-9,4.11455647532848e-9,4.114556475593933e-9,4.114556475593942e-9,4.114556475593947e-9,4.114556475593951e-9,4.114556475593947e-9,4.11455647559396e-9,4.114556475593963e-9,4.114556475593972e-9,4.114556475328312e-9,4.114556475328275e-9,4.114556475328257e-9,4.11455647433004e-9,4.114556474329861e-9,4.114556474329654e-9,4.114556474514315e-9,4.114556474514602e-9,4.11455647451458e-9,4.114556474514436e-9,4.114556474514418e-9,4.114556474514463e-9,4.114556475329357e-9,4.1145564745133395e-9,4.114556475593864e-9,4.114556474513416e-9,4.114556474514573e-9,4.114556474515909e-9,4.114556474514274e-9,4.114556474514281e-9,4.114556474301348e-9,4.114556474397409e-9,4.1145564743972265e-9,4.1145564744307744e-9,4.114556475586253e-9,4.114556475586428e-9,4.114556475586658e-9,4.11455647558719e-9,4.114556475587434e-9,4.114556475325033e-9,4.11455647532579e-9,4.1145564756009554e-9,4.1145564755872466e-9,4.114556475266956e-9,4.114556475329776e-9,4.1145564743703654e-9,4.114556475370996e-9,4.114556475370845e-9,4.114556475265313e-9,4.114556475265888e-9,4.114556475266937e-9,4.114556475266087e-9,4.1145564755936795e-9,4.114556475594461e-9,4.114556475594066e-9,4.114556475329479e-9,4.114556475595045e-9,4.114556475594569e-9,4.1145564753285e-9,4.114556475367414e-9,4.114556475590473e-9,4.114556475593042e-9,4.114556472903795e-9,4.114556472905536e-9,4.114556475594053e-9,4.114556474790466e-9,
